"Isolate_Pathname","Category","Assembly_Type","Sequencing_Kit","Filtering","Polishing","sample_id","num_contigs","size","gc","md5","rep_type(s)","rep_type_accession(s)","relaxase_type(s)","relaxase_type_accession(s)","mpf_type","mpf_type_accession(s)","orit_type(s)","orit_accession(s)","predicted_mobility","mash_nearest_neighbor","mash_neighbor_distance","mash_neighbor_identification","primary_cluster_id","secondary_cluster_id","predicted_host_range_overall_rank","predicted_host_range_overall_name","observed_host_range_ncbi_rank","observed_host_range_ncbi_name","reported_host_range_lit_rank","reported_host_range_lit_name","associated_pmid(s)"
"EC-C-23315-C5-H-CuP-CeP_HLUF_mobsuite","HLUF","Hybrid","Ligation","Unfiltered","Pilon","AB685",1,1552,51.9329896907217,"7dc36962e42b1e92112803bd407a21bd","Col(MG828)","NC_008486","-","-","-","-","MOB_unknown","JN985534","mobilizable","CP026493",0.00199971,"Escherichia coli","AB685","AK563","order","Enterobacterales","order","Enterobacterales","genus","Escherichia",30761100
"EC-C-23315-C5-H-CuP-CeP_HLUF_mobsuite","HLUF","Hybrid","Ligation","Unfiltered","Pilon","AA178",1,189562,49.614901720809,"6189e7f142072a67cc7cfc54bbf44eae","IncFIB,IncFIC,rep_cluster_2244,rep_cluster_2313","000095__NZ_CP014273_00094,AP001918,CP033091_00053,CP025980_00001","MOBF,MOBP","NC_017627_00068,NC_021819_00066","MPF_F","NC_009837_00049,NC_010488_00021,NC_018966_00040,NC_017639_00100,NC_007675_00027,NC_017639_00094,NC_019094_00090,NC_010409_00124,NZ_CM001154_00091,NC_022651_00077,NC_013437_00116,08-5333_00200","MOBF","CP015086","conjugative","CP043952",0.00186568,"Escherichia coli","AA178","AH863","genus","Escherichia","genus","Escherichia","-","-","-"
"EC-C-23315-C5-H-CuP-CeP_HRF_mobsuite","HRF","Hybrid","Rapid","Filtered","Pilon","AA178",1,189562,49.614901720809,"6189e7f142072a67cc7cfc54bbf44eae","IncFIB,IncFIC,rep_cluster_2244,rep_cluster_2313","000095__NZ_CP014273_00094,AP001918,CP033091_00053,CP025980_00001","MOBF,MOBP","NC_017627_00068,NC_021819_00066","MPF_F","NC_009837_00049,NC_010488_00021,NC_018966_00040,NC_017639_00100,NC_007675_00027,NC_017639_00094,NC_019094_00090,NC_010409_00124,NZ_CM001154_00091,NC_022651_00077,NC_013437_00116,08-5333_00200","MOBF","CP015086","conjugative","CP043952",0.00186568,"Escherichia coli","AA178","AH863","genus","Escherichia","genus","Escherichia","-","-","-"
"EC-C-23315-C5-H-CuP-CeP_HRF_mobsuite","HRF","Hybrid","Rapid","Filtered","Pilon","AB233",1,39939,42.4822854853652,"56162eda2f186713ee9169025688a1fe","IncX1","000215__KC853434_00019","MOBP","NC_019096_00001","MPF_T","NC_017624_00009,NC_010860_00022,NC_019067_00043,NC_013503_00034,NC_023277_00163","MOBP","EU164802","conjugative","CP024290",0.0267335,"Escherichia coli O178:H19","AB233","-","order","Enterobacterales","order","Enterobacterales","family","Enterobacteriaceae","21625636; 22470007"
"EC-C-23315-C5-H-CuP-CeP_HRF_mobsuite","HRF","Hybrid","Rapid","Filtered","Pilon","AC509",1,6647,48.4880397171656,"cb6ef8cd5b169ebd803a9649fc8a2820","rep_cluster_2350","CP035723_00002","MOBP","NC_019076_00002","-","-","MOBP","MF083142","mobilizable","CP010175",0.000239895,"Escherichia coli","AC509","AL724","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","genus","Escherichia","6263753; 17122402; 26802429"
"EC-C-23315-C5-H-CuP-CeP_HRF_mobsuite","HRF","Hybrid","Rapid","Filtered","Pilon","AB685",1,1552,51.9329896907217,"7dc36962e42b1e92112803bd407a21bd","Col(MG828)","NC_008486","-","-","-","-","MOB_unknown","JN985534","mobilizable","CP026493",0.00199971,"Escherichia coli","AB685","AK563","order","Enterobacterales","order","Enterobacterales","genus","Escherichia",30761100
"EC-C-23315-C5-H-CuP-CeP_HRF_mobsuite","HRF","Hybrid","Rapid","Filtered","Pilon","AA474",1,105440,50.7321699544765,"f08793eef36e318f289833c26eadaf7c","IncI-gamma/K1","CP001118","MOBP","NC_019097","MPF_I","NC_019097_00056,NC_022267_00057,NC_019111_00038,NC_023290_00086,NC_015965_00072,NC_019097_00075,NC_022267_00069,NZ_CM001473_00069,NC_019097_00085","MOBP","HM021326","conjugative","KT779550",0.00060662,"Escherichia coli","AA474","AI597","order","Enterobacterales","family","Enterobacteriaceae","order","Enterobacterales","23333216; 30761100; 25987637; 21470454; 29899511; 20851899"
"EC-C-23315-C5-H-CuP-CeP_HRUF_mobsuite","HRUF","Hybrid","Rapid","Unfiltered","Pilon","AC509",1,6647,48.4880397171656,"cb6ef8cd5b169ebd803a9649fc8a2820","rep_cluster_2350","CP035723_00002","MOBP","NC_019076_00002","-","-","MOBP","MF083142","mobilizable","CP010175",0.000239895,"Escherichia coli","AC509","AL724","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","genus","Escherichia","6263753; 17122402; 26802429"
"EC-C-23315-C5-H-CuP-CeP_HRUF_mobsuite","HRUF","Hybrid","Rapid","Unfiltered","Pilon","AB685",1,1552,51.9329896907217,"7dc36962e42b1e92112803bd407a21bd","Col(MG828)","NC_008486","-","-","-","-","MOB_unknown","JN985534","mobilizable","CP026493",0.00199971,"Escherichia coli","AB685","AK563","order","Enterobacterales","order","Enterobacterales","genus","Escherichia",30761100
"EC-C-23315-C5-H-CuP-CeP_HRUF_mobsuite","HRUF","Hybrid","Rapid","Unfiltered","Pilon","AB233",1,35466,41.2338577792816,"7847e1f45853f6107337df3e0c0be27e","IncX1,IncX3","000215__KC853434_00019,JN247852","MOBP","NC_019096_00001","MPF_T","NC_017624_00009,NC_010860_00022,NC_019067_00043,NC_013503_00034,NC_023277_00163","MOBP","EU164802","conjugative","CP024290",0.023602,"Escherichia coli O178:H19","AB233","AJ917","order","Enterobacterales","order","Enterobacterales","-","-","-"
"EC-C-23315-C5-H-CuP-CeP_HRUF_mobsuite","HRUF","Hybrid","Rapid","Unfiltered","Pilon","AA178",2,188861,49.6158550468334,"76c48c820f50a7f6d4b75b4ff9173566","IncFIB,IncFIC,rep_cluster_2244,rep_cluster_2313","000095__NZ_CP014273_00094,AP001918,CP033091_00053,CP025980_00001","MOBF,MOBP","NC_017627_00068,NC_021819_00066","MPF_F","NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_010488_00021,NC_009837_00049,NC_022651_00077,NZ_CM001154_00091,NC_013437_00116,08-5333_00200","MOBF","CP015086","conjugative","CP043952",0.00178577,"Escherichia coli","AA178","AH863","genus","Escherichia","genus","Escherichia","-","-","-"
"EC-C-23315-C5-H-CuP-CeP_HRUF_mobsuite","HRUF","Hybrid","Rapid","Unfiltered","Pilon","AA474",2,107399,50.7509380906712,"75eb1f8b11cc81b4a0793559e349c274","IncI-gamma/K1","CP001118","MOBP","NC_019097","MPF_I","NC_019097_00056,NC_022267_00057,NC_019111_00038,NC_023290_00086,NC_015965_00072,NC_019097_00075,NC_022267_00069,NZ_CM001473_00069,NC_019097_00085","MOBP","HM021326","conjugative","KT779550",0.00105797,"Escherichia coli","AA474","AI597","order","Enterobacterales","family","Enterobacteriaceae","order","Enterobacterales","23333216; 30761100; 25987637; 21470454; 29899511; 20851899"
"EC-C-23315-C5-H-CuP-CeP_LFM_LLFM_mobsuite","LLFM","Long_Read","Ligation","Filtered","Medaka","AA474",1,105431,50.7848735191737,"fdc637c35be574437f59739e9ddb103d","IncI-gamma/K1","CP001118","MOBP,MOBP","CP023903_00055,CP031283_00205","MPF_I","NC_019097_00085,NZ_CM001473_00069,NC_022267_00069,NZ_CM001473_00070,NC_019097_00075,NC_015965_00072,NC_023290_00086,NC_019111_00038,NC_011419_00085,NC_022267_00057,NC_014843_00047,NC_019097_00056","MOBP","HM021326","conjugative","KT779550",0.00322742,"Escherichia coli","AA474","AI597","order","Enterobacterales","family","Enterobacteriaceae","order","Enterobacterales","23333216; 30761100; 25987637; 21470454; 29899511; 20851899"
"EC-C-23315-C5-H-CuP-CeP_LFM_LLFM_mobsuite","LLFM","Long_Read","Ligation","Filtered","Medaka","AC509",1,6666,48.3948394839484,"65a1041ef3f237cff1fe6b1bc165ec3e","rep_cluster_2350","CP035723_00002","MOBP,MOBP","NC_017321_00002,NC_016903_00002","-","-","MOBP","MF083142","mobilizable","CP019025",0.0125405,"Escherichia coli","AC509","AL724","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","genus","Escherichia","6263753; 17122402; 26802429"
"EC-C-23315-C5-H-CuP-CeP_LFM_LLFM_mobsuite","LLFM","Long_Read","Ligation","Filtered","Medaka","AA178",1,189479,49.6603845281007,"a12209f50f7020e5d8c1943b62451c7b","IncFIB,IncFIC,rep_cluster_2244,rep_cluster_2313","000095__NZ_CP014273_00094,AP001918,CP033091_00053,CP025980_00001","MOBF,MOBF,MOBF,MOBF,MOBP","MF535908_00027,NC_017639_00103,NC_011980_00044,NC_011964_00125,NC_021819_00066","MPF_F","NZ_CM001154_00091,NC_010409_00124,NC_019000_00022,NC_017639_00094,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_010488_00021,NC_014615_00033,NC_009837_00049,NC_022651_00077,NC_013437_00116,NC_007607_00115,08-5333_00200","MOBF","CP015086","conjugative","CP043952",0.00393593,"Escherichia coli","AA178","AH863","genus","Escherichia","genus","Escherichia","-","-","-"
"EC-C-23315-C5-H-CuP-CeP_LLFMP_mobsuite","LLFMP","Long_Read","Ligation","Filtered","Medaka_Pilon","AA178",1,189545,49.6188240259569,"885aefd7c1ae089472e339ed5431cf4e","IncFIB,IncFIC,rep_cluster_2244,rep_cluster_2313","000095__NZ_CP014273_00094,AP001918,CP033091_00053,CP025980_00001","MOBF,MOBP","NC_017627_00068,NC_021819_00066","MPF_F","NZ_CM001154_00091,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_010488_00021,NC_009837_00049,NC_022651_00077,NC_013437_00116,08-5333_00200","MOBF","CP015086","conjugative","CP043952",0.00186568,"Escherichia coli","AA178","AH863","genus","Escherichia","genus","Escherichia","-","-","-"
"EC-C-23315-C5-H-CuP-CeP_LLFMP_mobsuite","LLFMP","Long_Read","Ligation","Filtered","Medaka_Pilon","AC509",1,6647,48.4880397171656,"ee322a2bbef386d31c873619830bdd19","rep_cluster_2350","CP035723_00002","MOBP","NC_019076_00002","-","-","MOBP","MF083142","mobilizable","CP010175",0.000239895,"Escherichia coli","AC509","AL724","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","genus","Escherichia","6263753; 17122402; 26802429"
"EC-C-23315-C5-H-CuP-CeP_LLFMP_mobsuite","LLFMP","Long_Read","Ligation","Filtered","Medaka_Pilon","AA474",1,105456,50.731110605371,"a26edc5c33989d389493c43cccdbf204","IncI-gamma/K1","CP001118","MOBP","NC_019097","MPF_I","NC_019097_00085,NZ_CM001473_00069,NC_022267_00069,NC_019097_00075,NC_015965_00072,NC_023290_00086,NC_019111_00038,NC_022267_00057,NC_019097_00056","MOBP","NC_002145","conjugative","KT779550",0.00060662,"Escherichia coli","AA474","AI597","order","Enterobacterales","family","Enterobacteriaceae","order","Enterobacterales","23333216; 30761100; 25987637; 21470454; 29899511; 20851899"
"EC-C-23315-C5-H-CuP-CeP_LLF_mobsuite","LLF","Long_Read","Ligation","Filtered","Unpolished","AA474",1,105262,50.8037088407973,"7e508592e0c6cffb2c0f3bd1b40667ac","IncI-gamma/K1","CP001118","MOBP,MOBP","CP023903_00055,CP031283_00205","MPF_I","NC_019097_00085,NC_022267_00069,NZ_CM001473_00070,NC_019097_00075,NC_015965_00072,NC_023290_00086,NC_019111_00038,NC_011419_00085,NC_022267_00057,NC_014843_00047,NC_019097_00056","MOBP","HM021326","conjugative","KT779550",0.00340187,"Escherichia coli","AA474","AI597","order","Enterobacterales","family","Enterobacteriaceae","order","Enterobacterales","23333216; 30761100; 25987637; 21470454; 29899511; 20851899"
"EC-C-23315-C5-H-CuP-CeP_LLF_mobsuite","LLF","Long_Read","Ligation","Filtered","Unpolished","AC509",1,6657,48.4302238245456,"32fe17e8a81233577e0317e2ac854529","rep_cluster_2350","CP035723_00002","MOBP","NC_019076_00002","-","-","MOBP","MF083142","mobilizable","CP019025",0.0101041,"Escherichia coli","AC509","AL724","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","genus","Escherichia","6263753; 17122402; 26802429"
"EC-C-23315-C5-H-CuP-CeP_LLF_mobsuite","LLF","Long_Read","Ligation","Filtered","Unpolished","AA178",1,189263,49.6705642412939,"baa45a88bf455014180104fa05696ac2","IncFIB,IncFIC,rep_cluster_2244,rep_cluster_2313","000095__NZ_CP014273_00094,AP001918,CP033091_00053,CP025980_00001","MOBF,MOBF,MOBF,MOBF,MOBP","MF535908_00027,CP023471_00010,NC_011980_00044,NC_011964_00125,NC_021819_00066","MPF_F","NZ_CM001154_00091,NC_017639_00090,NC_017639_00094,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_010488_00021,NC_014615_00033,NC_009837_00049,NC_022651_00077,NC_007607_00115,08-5333_00200","MOBF","CP015086","conjugative","CP043952",0.00451781,"Escherichia coli","AA178","AH863","genus","Escherichia","genus","Escherichia","-","-","-"
"EC-C-23315-C5-H-CuP-CeP_LLUFMP_mobsuite","LLUFMP","Long_Read","Ligation","Unfiltered","Medaka_Pilon","AA474",1,105456,50.731110605371,"dcf4b8864ea6fbc9cba326ef88e00d9b","IncI-gamma/K1","CP001118","MOBP","NC_019097","MPF_I","NC_019097_00085,NZ_CM001473_00069,NC_022267_00069,NC_019097_00075,NC_015965_00072,NC_023290_00086,NC_019111_00038,NC_022267_00057,NC_019097_00056","MOBP","NC_002145","conjugative","KT779550",0.00060662,"Escherichia coli","AA474","AI597","order","Enterobacterales","family","Enterobacteriaceae","order","Enterobacterales","23333216; 30761100; 25987637; 21470454; 29899511; 20851899"
"EC-C-23315-C5-H-CuP-CeP_LLUFMP_mobsuite","LLUFMP","Long_Read","Ligation","Unfiltered","Medaka_Pilon","AC509",1,6647,48.4880397171656,"ee322a2bbef386d31c873619830bdd19","rep_cluster_2350","CP035723_00002","MOBP","NC_019076_00002","-","-","MOBP","MF083142","mobilizable","CP010175",0.000239895,"Escherichia coli","AC509","AL724","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","genus","Escherichia","6263753; 17122402; 26802429"
"EC-C-23315-C5-H-CuP-CeP_LLUFMP_mobsuite","LLUFMP","Long_Read","Ligation","Unfiltered","Medaka_Pilon","AA178",1,189562,49.6180669121448,"49e3e8e280c3774e211b6dafa6904a1c","IncFIB,IncFIC,rep_cluster_2244,rep_cluster_2313","000095__NZ_CP014273_00094,AP001918,CP033091_00053,CP025980_00001","MOBF,MOBP","NC_017627_00068,NC_021819_00066","MPF_F","NC_009837_00049,NC_010488_00021,NC_018966_00040,NC_017639_00100,NC_007675_00027,NC_017639_00094,NC_019094_00090,NC_010409_00124,NZ_CM001154_00091,NC_022651_00077,NC_013437_00116,08-5333_00200","MOBF","CP015086","conjugative","CP043952",0.00186568,"Escherichia coli","AA178","AH863","genus","Escherichia","genus","Escherichia","-","-","-"
"EC-C-23315-C5-H-CuP-CeP_LLUFM_mobsuite","LLUFM","Long_Read","Ligation","Unfiltered","Medaka","AC509",1,6661,48.4011409698244,"429bb3323f360df1fa8f93d90b289f60","rep_cluster_2350","CP035723_00002","MOBP,MOBP","NC_017321_00002,LT985292_00003","-","-","MOBP","MF083142","mobilizable","CP019025",0.0122141,"Escherichia coli","AC509","AL724","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","genus","Escherichia","6263753; 17122402; 26802429"
"EC-C-23315-C5-H-CuP-CeP_LLUFM_mobsuite","LLUFM","Long_Read","Ligation","Unfiltered","Medaka","AA474",1,105423,50.7944186752417,"0a7f86ceabee3460cb654ce370727473","IncI-gamma/K1","CP001118","MOBP","CP042618_00082","MPF_I","NC_019097_00085,NZ_CM001473_00069,NC_022267_00069,NZ_CM001473_00070,NC_019097_00075,NC_015965_00072,NC_023290_00086,NC_019111_00038,NC_011419_00085,NC_022267_00057,NC_014843_00047,NC_019097_00056","MOBP","HM021326","conjugative","KT779550",0.00319852,"Escherichia coli","AA474","AI597","order","Enterobacterales","family","Enterobacteriaceae","order","Enterobacterales","23333216; 30761100; 25987637; 21470454; 29899511; 20851899"
"EC-C-23315-C5-H-CuP-CeP_LLUFM_mobsuite","LLUFM","Long_Read","Ligation","Unfiltered","Medaka","AA178",1,189506,49.6638628856078,"48b8fb2ca82aa82652426b6a5b0e1517","IncFIB,IncFIC,rep_cluster_2244,rep_cluster_2313","000095__NZ_CP014273_00094,AP001918,CP033091_00053,CP025980_00001","MOBF,MOBF,MOBF,MOBF,MOBP","CP029214_00066,NC_011964_00125,NC_017639_00103,CP023471_00010,NC_021819_00066","MPF_F","NC_009837_00049,NC_010488_00021,NC_018966_00040,NC_017639_00100,NC_007675_00027,NC_017639_00094,NC_019094_00090,NC_019000_00022,NC_010409_00124,NZ_CM001154_00091,NC_013437_00116,08-5333_00200","MOBF","CP015086","conjugative","CP043952",0.00390583,"Escherichia coli","AA178","AH863","genus","Escherichia","genus","Escherichia","-","-","-"
"EC-C-23315-C5-H-CuP-CeP_LRFMP_mobsuite","LRFMP","Long_Read","Rapid","Filtered","Medaka_Pilon","AB229",1,39986,42.467363577252,"54a070b3156f8f44917f29e602603032","IncX1,IncX3","000215__KC853434_00019,JN247852","MOBP","NC_019096_00001","MPF_T","NC_017624_00009,NC_010860_00022,NC_019067_00043,NC_013503_00034,NC_023277_00163","MOBP","EU164802","conjugative","CP023379",0.0279555,"Escherichia coli","AB229","-","order","Enterobacterales","order","Enterobacterales","-","-","-"
"EC-C-23315-C5-H-CuP-CeP_LRFMP_mobsuite","LRFMP","Long_Read","Rapid","Filtered","Medaka_Pilon","AC509",1,13335,48.4064491938508,"b6689d906c78b82da9c1dd90b1495a02","rep_cluster_2350","CP035723_00002","MOBP,MOBP,MOBP","NC_017321_00002,CP043517_00004,NC_019076_00002","-","-","MOBP","MF083142","mobilizable","CP019025",0.00752278,"Escherichia coli","AC509","AL724","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","genus","Escherichia","6263753; 17122402; 26802429"
"EC-C-23315-C5-H-CuP-CeP_LRFMP_mobsuite","LRFMP","Long_Read","Rapid","Filtered","Medaka_Pilon","AA178",1,189560,49.6164802700992,"e2e2d72ec5cb40bad4332a243dfdb013","IncFIB,IncFIC,rep_cluster_2244,rep_cluster_2313","000095__NZ_CP014273_00094,AP001918,CP033091_00053,CP025980_00001","MOBF,MOBP","NC_017627_00068,NC_021819_00066","MPF_F","NC_009837_00049,NC_010488_00021,NC_018966_00040,NC_017639_00100,NC_007675_00027,NC_017639_00094,NC_019094_00090,NC_010409_00124,NZ_CM001154_00091,NC_022651_00077,NC_013437_00116,08-5333_00200","MOBF","CP015086","conjugative","CP043952",0.0018924,"Escherichia coli","AA178","AH863","genus","Escherichia","genus","Escherichia","-","-","-"
"EC-C-23315-C5-H-CuP-CeP_LRFMP_mobsuite","LRFMP","Long_Read","Rapid","Filtered","Medaka_Pilon","AA474",1,105449,50.7316333014064,"00fe728e08c706753d8d60887291cdea","IncI-gamma/K1","CP001118","MOBP","NC_019097","MPF_I","NC_019097_00056,NC_022267_00057,NC_019111_00038,NC_023290_00086,NC_015965_00072,NC_019097_00075,NC_022267_00069,NZ_CM001473_00069,NC_019097_00085","MOBP","NC_002145","conjugative","KT779550",0.00060662,"Escherichia coli","AA474","AI597","order","Enterobacterales","family","Enterobacteriaceae","order","Enterobacterales","23333216; 30761100; 25987637; 21470454; 29899511; 20851899"
"EC-C-23315-C5-H-CuP-CeP_LRFM_mobsuite","LRFM","Long_Read","Rapid","Filtered","Medaka","AA178",1,189538,49.6665576296046,"98a3332884beaa7b8e498735ab029276","IncFIB,IncFIC,rep_cluster_2244,rep_cluster_2313","000095__NZ_CP014273_00094,AP001918,CP033091_00053,CP025980_00001","MOBF,MOBF,MOBP","NC_017627_00068,CP023471_00010,NC_021819_00066","MPF_F","NC_009837_00049,NC_010488_00021,NC_018966_00040,NC_017639_00100,NC_007675_00027,NC_017639_00094,NC_017659_00099,NC_010409_00124,NZ_CM001154_00091,NC_013437_00116,08-5333_00200","MOBF","CP015086","conjugative","CP043952",0.00305472,"Escherichia coli","AA178","AH863","genus","Escherichia","genus","Escherichia","-","-","-"
"EC-C-23315-C5-H-CuP-CeP_LRFM_mobsuite","LRFM","Long_Read","Rapid","Filtered","Medaka","AB233",1,40253,42.6502372493976,"779a50189e23779795ebfd0cba67b29f","IncX1","000215__KC853434_00019","-","-","MPF_T","NC_017624_00009,NC_010860_00022,NC_019067_00043","MOBP","EU164802","mobilizable","CP024290",0.0498292,"Escherichia coli O178:H19","AB233","-","order","Enterobacterales","order","Enterobacterales","family","Enterobacteriaceae","21625636; 22470007"
"EC-C-23315-C5-H-CuP-CeP_LRFM_mobsuite","LRFM","Long_Read","Rapid","Filtered","Medaka","AA474",1,105448,50.7918594947273,"13e366a87d0c642dcdf1f33f75403d68","IncI-gamma/K1","CP001118","MOBP,MOBP,MOBP","CP031283_00205,CP022502_00062,CP023903_00055","MPF_I","NC_019097_00056,NC_022267_00057,NC_011419_00085,NC_019111_00038,NC_023290_00086,NC_015965_00072,NC_019097_00075,NC_022267_00069,NZ_CM001473_00069,NC_019097_00085","MOBP","HM021326","conjugative","KT779550",0.00224371,"Escherichia coli","AA474","AI597","order","Enterobacterales","family","Enterobacteriaceae","order","Enterobacterales","23333216; 30761100; 25987637; 21470454; 29899511; 20851899"
"EC-C-23315-C5-H-CuP-CeP_LRFM_mobsuite","LRFM","Long_Read","Rapid","Filtered","Medaka","AC509",1,13344,48.4112709832134,"38da1d168442d39a91c548c035ec182f","rep_cluster_2350","CP035723_00002","MOBP,MOBP,MOBP","NC_017321_00002,CP043517_00004,NC_019076_00002","-","-","MOBP","MF083142","mobilizable","CP010175",0.0133059,"Escherichia coli","AC509","AL724","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","genus","Escherichia","6263753; 17122402; 26802429"
"EC-C-23315-C5-H-CuP-CeP_LRF_mobsuite","LRF","Long_Read","Rapid","Filtered","Unpolished","AA474",1,105127,50.7043861234507,"120cb781f320f50fbde4729bb405cb4f","IncI-gamma/K1","CP001118","MOBP,MOBP","NC_019097,CP023903_00055","MPF_I","NC_019097_00056,NC_022267_00057,NC_019111_00038,NC_023290_00086,NC_015965_00072,NC_022267_00069,NZ_CM001473_00069,NC_019097_00085","MOBP","HM021326","conjugative","KT779550",0.00268639,"Escherichia coli","AA474","AI597","order","Enterobacterales","family","Enterobacteriaceae","order","Enterobacterales","23333216; 30761100; 25987637; 21470454; 29899511; 20851899"
